y,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,cons.price.idx,cons.conf.idx,euribor3m,year
0,56,10,2,1,1,2,1,2,7,2,137,1,999,0,2,93.994,-36.4,4.857,2008
0,32,3,2,4,1,2,1,2,7,2,314,1,999,0,2,93.994,-36.4,4.857,2008
0,38,1,3,6,1,1,1,2,7,2,160,1,999,0,2,93.994,-36.4,4.857,2008
0,57,1,2,7,1,1,2,2,7,2,212,1,999,0,2,93.994,-36.4,4.857,2008
0,44,1,2,7,2,2,1,2,7,2,188,1,999,0,2,93.994,-36.4,4.857,2008
0,42,10,3,6,2,1,1,2,7,2,22,1,999,0,2,93.994,-36.4,4.857,2008
0,57,1,2,7,1,2,2,2,7,2,616,1,999,0,2,93.994,-36.4,4.857,2008
0,35,1,2,7,1,2,1,2,7,2,355,1,999,0,2,93.994,-36.4,4.857,2008
0,45,2,2,3,1,2,1,2,7,2,225,2,999,0,2,93.994,-36.4,4.857,2008
0,54,1,2,4,1,1,1,2,7,2,160,1,999,0,2,93.994,-36.4,4.857,2008
0,39,4,2,1,1,1,2,2,7,2,266,1,999,0,2,93.994,-36.4,4.857,2008
0,60,1,2,4,1,1,1,2,7,2,253,1,999,0,2,93.994,-36.4,4.857,2008
0,53,1,3,6,1,1,1,2,7,2,179,1,999,0,2,93.994,-36.4,4.857,2008
0,55,2,2,1,2,1,1,2,7,2,269,2,999,0,2,93.994,-36.4,4.857,2008
0,55,10,2,6,2,2,1,2,7,2,135,1,999,0,2,93.994,-36.4,4.857,2008
0,50,5,2,7,2,1,2,2,7,2,161,1,999,0,2,93.994,-36.4,4.857,2008
0,45,8,2,4,2,2,1,2,7,2,787,1,999,0,2,93.994,-36.4,4.857,2008
0,55,11,2,6,2,2,2,2,7,2,145,1,999,0,2,93.994,-36.4,4.857,2008
0,25,10,3,7,1,2,1,2,7,2,174,1,999,0,2,93.994,-36.4,4.857,2008
0,47,3,2,7,2,1,1,2,7,2,449,1,999,0,2,93.994,-36.4,4.857,2008
0,51,2,2,3,1,2,1,2,7,2,812,1,999,0,2,93.994,-36.4,4.857,2008
0,42,2,2,2,2,2,1,2,7,2,164,1,999,0,2,93.994,-36.4,4.857,2008
0,37,1,2,7,1,1,1,2,7,2,232,1,999,0,2,93.994,-36.4,4.857,2008
0,44,2,3,3,1,2,1,2,7,2,91,1,999,0,2,93.994,-36.4,4.857,2008
0,56,1,2,3,1,2,1,2,7,2,158,2,999,0,2,93.994,-36.4,4.857,2008
0,44,2,3,1,2,2,2,2,7,2,177,1,999,0,2,93.994,-36.4,4.857,2008
0,41,5,2,2,1,1,1,2,7,2,200,1,999,0,2,93.994,-36.4,4.857,2008
0,44,5,1,7,1,2,1,2,7,2,172,1,999,0,2,93.994,-36.4,4.857,2008
0,47,1,2,7,2,2,1,2,7,2,176,1,999,0,2,93.994,-36.4,4.857,2008
0,37,1,2,7,2,2,1,2,7,2,214,1,999,0,2,93.994,-36.4,4.857,2008
1,41,2,1,1,2,2,1,2,7,2,1575,1,999,0,2,93.994,-36.4,4.857,2008
0,55,10,2,7,1,1,1,2,7,2,349,1,999,0,2,93.994,-36.4,4.857,2008
0,33,8,2,4,2,2,1,2,7,2,337,2,999,0,2,93.994,-36.4,4.857,2008
0,42,2,2,3,2,1,1,2,7,2,208,1,999,0,2,93.994,-36.4,4.857,2008
0,50,2,2,1,2,2,1,2,7,2,193,1,999,0,2,93.994,-36.4,4.857,2008
0,38,1,2,4,2,1,1,2,7,2,165,2,999,0,2,93.994,-36.4,4.857,2008
1,49,3,2,7,2,2,1,2,7,2,1042,1,999,0,2,93.994,-36.4,4.857,2008
0,38,10,3,7,1,1,2,2,7,2,20,1,999,0,2,93.994,-36.4,4.857,2008
0,31,1,1,4,1,1,1,2,7,2,246,1,999,0,2,93.994,-36.4,4.857,2008
0,41,5,2,2,1,1,1,2,7,2,529,2,999,0,2,93.994,-36.4,4.857,2008
0,39,1,2,7,1,2,2,2,7,2,192,1,999,0,2,93.994,-36.4,4.857,2008
1,49,10,2,3,1,1,1,2,7,2,1467,1,999,0,2,93.994,-36.4,4.857,2008
0,34,1,2,4,1,2,1,2,7,2,188,2,999,0,2,93.994,-36.4,4.857,2008
0,33,11,2,3,1,1,1,2,7,2,545,1,999,0,2,93.994,-36.4,4.857,2008
0,42,2,2,2,1,1,2,2,7,2,583,1,999,0,2,93.994,-36.4,4.857,2008
0,45,8,2,6,1,2,1,2,7,2,221,1,999,0,2,93.994,-36.4,4.857,2008
0,42,5,2,7,1,1,1,2,7,2,426,1,999,0,2,93.994,-36.4,4.857,2008
0,53,1,1,7,2,1,1,2,7,2,287,1,999,0,2,93.994,-36.4,4.857,2008
0,37,10,3,6,1,1,1,2,7,2,197,1,999,0,2,93.994,-36.4,4.857,2008
0,44,2,2,2,1,1,1,2,7,2,257,1,999,0,2,93.994,-36.4,4.857,2008
0,49,2,2,1,1,1,1,2,7,2,55,3,999,0,2,93.994,-36.4,4.857,2008
0,52,1,1,7,1,1,1,2,7,2,197,1,999,0,2,93.994,-36.4,4.857,2008
0,52,1,1,7,1,1,1,2,7,2,190,1,999,0,2,93.994,-36.4,4.857,2008
0,43,8,3,4,2,1,1,2,7,2,21,1,999,0,2,93.994,-36.4,4.857,2008
0,34,4,2,2,1,2,1,2,7,2,300,2,999,0,2,93.994,-36.4,4.857,2008
0,35,1,2,4,1,2,1,2,7,2,123,2,999,0,2,93.994,-36.4,4.857,2008
0,60,6,1,7,2,1,1,2,7,2,514,1,999,0,2,93.994,-36.4,4.857,2008
0,58,11,2,1,2,1,1,2,7,2,849,2,999,0,2,93.994,-36.4,4.857,2008
0,35,8,1,4,1,2,1,2,7,2,194,1,999,0,2,93.994,-36.4,4.857,2008
0,55,2,2,3,2,2,1,2,7,2,212,2,999,0,2,93.994,-36.4,4.857,2008
0,37,5,2,7,1,1,1,2,7,2,337,2,999,0,2,93.994,-36.4,4.857,2008
0,36,2,2,4,1,1,1,2,7,2,286,1,999,0,2,93.994,-36.4,4.857,2008
0,52,1,1,7,1,1,1,2,7,2,247,2,999,0,2,93.994,-36.4,4.857,2008
0,48,2,1,1,2,2,1,2,7,2,178,1,999,0,2,93.994,-36.4,4.857,2008
0,40,2,2,4,2,2,1,2,7,2,98,1,999,0,2,93.994,-36.4,4.857,2008
0,49,2,1,4,1,1,1,2,7,2,439,1,999,0,2,93.994,-36.4,4.857,2008
0,41,8,2,4,1,1,1,2,7,2,139,1,999,0,2,93.994,-36.4,4.857,2008
0,45,10,2,4,1,2,1,2,7,2,79,1,999,0,2,93.994,-36.4,4.857,2008
0,32,1,2,7,1,2,2,2,7,2,175,1,999,0,2,93.994,-36.4,4.857,2008
0,42,1,2,7,1,1,2,2,7,2,262,2,999,0,2,93.994,-36.4,4.857,2008
0,50,1,2,2,1,1,1,2,7,2,61,1,999,0,2,93.994,-36.4,4.857,2008
0,31,10,1,6,1,2,2,2,7,2,78,1,999,0,2,93.994,-36.4,4.857,2008
0,56,6,2,1,1,2,1,2,7,2,102,2,999,0,2,93.994,-36.4,4.857,2008
1,41,10,2,6,2,2,1,2,7,2,579,1,999,0,2,93.994,-36.4,4.857,2008
0,37,2,2,2,1,2,2,2,7,2,143,1,999,0,2,93.994,-36.4,4.857,2008
0,41,10,2,6,2,1,1,2,7,2,677,1,999,0,2,93.994,-36.4,4.857,2008
0,37,2,2,2,1,2,1,2,7,2,345,1,999,0,2,93.994,-36.4,4.857,2008
0,52,5,2,7,1,1,1,2,7,2,185,1,999,0,2,93.994,-36.4,4.857,2008
0,39,5,1,7,1,1,1,2,7,2,207,1,999,0,2,93.994,-36.4,4.857,2008
0,39,4,2,1,2,1,1,2,7,2,69,2,999,0,2,93.994,-36.4,4.857,2008
0,34,8,2,4,1,2,1,2,7,2,125,2,999,0,2,93.994,-36.4,4.857,2008
1,45,2,2,3,2,2,1,2,7,2,461,1,999,0,2,93.994,-36.4,4.857,2008
0,43,11,3,7,1,2,1,2,7,2,240,1,999,0,2,93.994,-36.4,4.857,2008
0,53,2,2,1,1,2,1,2,7,2,136,1,999,0,2,93.994,-36.4,4.857,2008
0,42,2,2,1,2,2,1,2,7,2,528,1,999,0,2,93.994,-36.4,4.857,2008
0,42,2,2,1,2,1,1,2,7,2,541,1,999,0,2,93.994,-36.4,4.857,2008
0,35,1,3,4,1,2,1,2,7,2,338,1,999,0,2,93.994,-36.4,4.857,2008
0,40,1,2,7,2,2,1,2,7,2,163,1,999,0,2,93.994,-36.4,4.857,2008
0,51,2,2,1,1,2,1,2,7,2,87,1,999,0,2,93.994,-36.4,4.857,2008
0,60,2,2,3,2,1,1,2,7,2,301,1,999,0,2,93.994,-36.4,4.857,2008
0,39,8,1,4,2,2,1,2,7,2,52,1,999,0,2,93.994,-36.4,4.857,2008
0,36,2,2,3,1,2,2,2,7,2,98,1,999,0,2,93.994,-36.4,4.857,2008
0,43,10,3,6,1,2,1,2,7,2,186,2,999,0,2,93.994,-36.4,4.857,2008
0,59,8,2,4,1,1,1,2,7,2,579,2,999,0,2,93.994,-36.4,4.857,2008
0,24,5,3,7,1,2,1,2,7,2,165,2,999,0,2,93.994,-36.4,4.857,2008
0,37,2,3,3,2,2,2,2,7,2,163,2,999,0,2,93.994,-36.4,4.857,2008
0,40,2,2,3,2,1,1,2,7,2,46,1,999,0,2,93.994,-36.4,4.857,2008
0,42,2,2,3,2,1,1,2,7,2,559,3,999,0,2,93.994,-36.4,4.857,2008
0,39,8,1,4,2,1,1,2,7,2,2033,1,999,0,2,93.994,-36.4,4.857,2008
0,37,3,2,2,1,1,1,2,7,2,85,1,999,0,2,93.994,-36.4,4.857,2008
0,38,8,2,4,1,2,2,2,7,2,506,1,999,0,2,93.994,-36.4,4.857,2008
0,54,5,1,7,1,2,1,2,7,2,843,2,999,0,2,93.994,-36.4,4.857,2008
0,43,2,2,4,2,1,2,2,7,2,181,1,999,0,2,93.994,-36.4,4.857,2008
0,36,8,2,4,2,1,1,2,7,2,427,1,999,0,2,93.994,-36.4,4.857,2008
0,45,10,2,7,1,2,2,2,7,2,292,1,999,0,2,93.994,-36.4,4.857,2008
0,42,1,3,7,2,1,1,2,7,2,192,1,999,0,2,93.994,-36.4,4.857,2008
0,43,8,2,4,1,1,1,2,7,2,93,3,999,0,2,93.994,-36.4,4.857,2008
0,46,5,2,3,1,1,1,2,7,2,128,2,999,0,2,93.994,-36.4,4.857,2008
0,44,8,2,4,1,2,2,2,7,2,107,1,999,0,2,93.994,-36.4,4.857,2008
0,51,1,3,2,1,1,1,2,7,2,303,2,999,0,2,93.994,-36.4,4.857,2008
0,28,8,2,4,1,2,1,2,7,2,81,1,999,0,2,93.994,-36.4,4.857,2008
0,34,10,2,4,1,1,1,2,7,2,228,1,999,0,2,93.994,-36.4,4.857,2008
1,42,2,2,3,1,2,2,2,7,2,673,2,999,0,2,93.994,-36.4,4.857,2008
0,36,1,2,7,1,2,1,2,7,2,233,3,999,0,2,93.994,-36.4,4.857,2008
0,54,2,2,1,2,1,1,2,7,2,102,1,999,0,2,93.994,-36.4,4.857,2008
0,57,5,2,7,1,1,1,2,7,2,461,1,999,0,2,93.994,-36.4,4.857,2008
0,51,10,2,2,2,1,1,2,7,2,250,1,999,0,2,93.994,-36.4,4.857,2008
0,54,6,2,4,2,1,1,2,7,2,130,1,999,0,2,93.994,-36.4,4.857,2008
0,49,2,2,1,2,1,1,2,7,2,252,1,999,0,2,93.994,-36.4,4.857,2008
0,34,1,2,7,1,2,1,2,7,2,138,1,999,0,2,93.994,-36.4,4.857,2008
0,41,10,2,6,1,1,1,2,7,2,412,1,999,0,2,93.994,-36.4,4.857,2008
0,45,5,1,7,1,1,1,2,7,2,19,2,999,0,2,93.994,-36.4,4.857,2008
0,42,10,2,7,1,1,1,2,7,2,228,2,999,0,2,93.994,-36.4,4.857,2008
0,34,2,3,3,2,2,1,2,7,2,55,1,999,0,2,93.994,-36.4,4.857,2008
0,48,2,2,1,1,2,1,2,7,2,717,1,999,0,2,93.994,-36.4,4.857,2008
0,34,2,3,3,2,1,1,2,7,2,289,1,999,0,2,93.994,-36.4,4.857,2008
0,40,1,2,3,2,2,1,2,7,2,683,2,999,0,2,93.994,-36.4,4.857,2008
0,43,2,2,2,1,2,1,2,7,2,1077,1,999,0,2,93.994,-36.4,4.857,2008
0,33,8,2,4,1,1,1,2,7,2,146,2,999,0,2,93.994,-36.4,4.857,2008
0,32,8,3,2,1,1,1,2,7,2,167,1,999,0,2,93.994,-36.4,4.857,2008
0,39,2,2,4,1,2,1,2,7,2,356,2,999,0,2,93.994,-36.4,4.857,2008
0,44,2,2,3,1,2,1,2,7,2,172,1,999,0,2,93.994,-36.4,4.857,2008
0,35,9,3,7,2,1,1,2,7,2,218,1,999,0,2,93.994,-36.4,4.857,2008
0,35,9,3,7,2,2,2,2,7,2,217,1,999,0,2,93.994,-36.4,4.857,2008
0,35,11,2,6,1,1,1,2,7,2,67,1,999,0,2,93.994,-36.4,4.857,2008
0,35,9,3,7,2,2,1,2,7,2,248,1,999,0,2,93.994,-36.4,4.857,2008
0,36,9,3,3,1,2,1,2,7,2,256,1,999,0,2,93.994,-36.4,4.857,2008
0,55,4,1,7,1,1,1,2,7,2,286,1,999,0,2,93.994,-36.4,4.857,2008
0,59,1,2,7,1,1,1,2,7,2,477,1,999,0,2,93.994,-36.4,4.857,2008
0,39,4,2,1,2,2,1,2,7,2,381,2,999,0,2,93.994,-36.4,4.857,2008
0,50,4,2,1,2,1,1,2,7,2,287,1,999,0,2,93.994,-36.4,4.857,2008
0,40,8,2,4,1,1,1,2,7,2,322,3,999,0,2,93.994,-36.4,4.857,2008
0,35,1,2,4,1,2,1,2,7,2,216,2,999,0,2,93.994,-36.4,4.857,2008
0,36,8,3,2,2,2,1,2,7,2,210,1,999,0,2,93.994,-36.4,4.857,2008
0,46,10,2,1,2,2,1,2,7,2,288,1,999,0,2,93.994,-36.4,4.857,2008
0,40,10,2,3,1,1,1,2,7,2,168,1,999,0,2,93.994,-36.4,4.857,2008
0,58,6,2,7,1,1,1,2,7,2,132,1,999,0,2,93.994,-36.4,4.857,2008
0,42,10,2,7,1,1,1,2,7,2,64,2,999,0,2,93.994,-36.4,4.857,2008
0,35,1,3,7,1,1,1,2,7,2,209,2,999,0,2,93.994,-36.4,4.857,2008
0,43,6,2,1,2,1,1,2,7,2,410,3,999,0,2,93.994,-36.4,4.857,2008
0,39,1,2,6,1,2,1,2,7,2,580,2,999,0,2,93.994,-36.4,4.857,2008
0,50,8,1,6,1,2,1,2,7,2,165,1,999,0,2,93.994,-36.4,4.857,2008
0,39,1,2,4,2,1,1,2,7,2,357,1,999,0,2,93.994,-36.4,4.857,2008
0,44,1,2,6,1,2,1,2,7,2,300,1,999,0,2,93.994,-36.4,4.857,2008
0,56,2,2,1,1,1,1,2,7,2,136,1,999,0,2,93.994,-36.4,4.857,2008
0,48,1,2,4,1,1,1,2,7,2,125,2,999,0,2,93.994,-36.4,4.857,2008
0,33,8,2,4,2,1,2,2,7,2,189,2,999,0,2,93.994,-36.4,4.857,2008
0,36,10,3,6,1,1,1,2,7,2,124,1,999,0,2,93.994,-36.4,4.857,2008
0,34,5,2,7,1,2,1,2,7,2,18,1,999,0,2,93.994,-36.4,4.857,2008
0,34,8,3,3,1,1,1,2,7,2,730,2,999,0,2,93.994,-36.4,4.857,2008
0,30,10,2,7,2,1,1,2,7,2,40,1,999,0,2,93.994,-36.4,4.857,2008
0,36,10,3,4,1,2,1,2,7,2,142,2,999,0,2,93.994,-36.4,4.857,2008
0,36,2,3,4,1,1,2,2,7,2,389,1,999,0,2,93.994,-36.4,4.857,2008
0,33,8,3,4,1,1,1,2,7,2,702,1,999,0,2,93.994,-36.4,4.857,2008
0,40,10,1,6,1,1,1,2,7,2,151,1,999,0,2,93.994,-36.4,4.857,2008
0,41,2,2,1,1,2,1,2,7,2,211,1,999,0,2,93.994,-36.4,4.857,2008
0,51,8,2,2,1,2,1,2,7,2,117,1,999,0,2,93.994,-36.4,4.857,2008
0,36,10,2,6,1,2,1,2,7,2,232,3,999,0,2,93.994,-36.4,4.857,2008
0,53,8,2,4,1,2,2,2,7,2,370,3,999,0,2,93.994,-36.4,4.857,2008
0,58,2,2,3,2,2,1,2,7,2,179,2,999,0,2,93.994,-36.4,4.857,2008
0,45,5,2,3,1,1,2,2,7,2,46,1,999,0,2,93.994,-36.4,4.857,2008
0,33,1,2,4,1,1,2,2,7,2,50,1,999,0,2,93.994,-36.4,4.857,2008
0,42,10,2,4,1,1,1,2,7,2,361,1,999,0,2,93.994,-36.4,4.857,2008
0,43,1,1,3,1,1,1,2,7,2,73,3,999,0,2,93.994,-36.4,4.857,2008
0,42,1,2,7,1,1,1,2,7,2,67,2,999,0,2,93.994,-36.4,4.857,2008
0,27,2,3,2,1,1,1,2,7,2,350,1,999,0,2,93.994,-36.4,4.857,2008
0,34,7,3,7,1,2,1,2,7,2,150,2,999,0,2,93.994,-36.4,4.857,2008
0,31,9,3,7,2,1,1,2,7,2,332,2,999,0,2,93.994,-36.4,4.857,2008
0,54,5,1,7,1,1,1,2,7,2,611,2,999,0,2,93.994,-36.4,4.857,2008
0,40,7,2,1,2,1,1,2,7,2,58,3,999,0,2,93.994,-36.4,4.857,2008
0,52,11,2,4,2,2,1,2,7,2,151,1,999,0,2,93.994,-36.4,4.857,2008
0,47,5,1,7,1,1,1,2,7,2,89,2,999,0,2,93.994,-36.4,4.857,2008
0,49,4,2,3,2,1,1,2,7,2,152,1,999,0,2,93.994,-36.4,4.857,2008
0,32,1,3,4,1,1,1,2,7,2,611,2,999,0,2,93.994,-36.4,4.857,2008
0,49,4,3,4,2,2,2,2,7,2,110,2,999,0,2,93.994,-36.4,4.857,2008
0,50,2,2,3,2,1,1,2,7,2,463,1,999,0,2,93.994,-36.4,4.857,2008
0,34,8,2,4,1,1,1,2,7,2,962,1,999,0,2,93.994,-36.4,4.857,2008
0,47,10,3,3,1,1,1,2,7,2,10,4,999,0,2,93.994,-36.4,4.857,2008
0,51,6,2,6,1,1,1,2,7,2,118,3,999,0,2,93.994,-36.4,4.857,2008
0,47,2,2,2,1,1,1,2,7,2,92,2,999,0,2,93.994,-36.4,4.857,2008
0,56,10,2,1,1,2,1,2,7,2,143,3,999,0,2,93.994,-36.4,4.857,2008
0,53,1,2,3,1,1,1,2,7,2,189,3,999,0,2,93.994,-36.4,4.857,2008
0,36,2,2,3,1,2,1,2,7,2,75,2,999,0,2,93.994,-36.4,4.857,2008
0,42,2,1,3,1,2,1,2,7,2,189,2,999,0,2,93.994,-36.4,4.857,2008
0,44,2,1,2,1,1,1,2,7,2,55,2,999,0,2,93.994,-36.4,4.857,2008
1,39,4,2,3,1,2,1,2,7,2,935,3,999,0,2,93.994,-36.4,4.857,2008
0,37,1,3,4,1,2,2,2,7,2,56,2,999,0,2,93.994,-36.4,4.857,2008
0,36,8,2,4,1,1,1,2,7,2,225,2,999,0,2,93.994,-36.4,4.857,2008
0,42,5,1,7,1,2,1,2,7,2,125,2,999,0,2,93.994,-36.4,4.857,2008
0,31,1,2,4,1,2,2,2,7,2,286,2,999,0,2,93.994,-36.4,4.857,2008
0,53,10,1,6,2,1,2,2,7,2,206,2,999,0,2,93.994,-36.4,4.857,2008
0,45,2,2,1,1,2,1,2,7,2,164,2,999,0,2,93.994,-36.4,4.857,2008
0,37,10,3,6,1,2,1,2,7,2,98,2,999,0,2,93.994,-36.4,4.857,2008
0,47,7,2,6,1,1,1,2,7,2,446,2,999,0,2,93.994,-36.4,4.857,2008
0,49,2,1,4,1,1,2,2,7,2,742,2,999,0,2,93.994,-36.4,4.857,2008
0,36,1,2,7,1,2,1,2,7,2,120,2,999,0,2,93.994,-36.4,4.857,2008
0,35,8,1,4,1,1,1,2,7,2,122,3,999,0,2,93.994,-36.4,4.857,2008
0,38,8,3,4,2,1,1,2,7,2,357,2,999,0,2,93.994,-36.4,4.857,2008
0,50,2,1,4,2,1,2,2,7,2,200,2,999,0,2,93.994,-36.4,4.857,2008
0,59,6,2,6,2,1,1,2,7,2,107,2,999,0,2,93.994,-36.4,4.857,2008
0,42,1,2,4,1,2,1,2,7,2,248,2,999,0,2,93.994,-36.4,4.857,2008
0,40,1,2,2,2,2,1,2,7,2,215,2,999,0,2,93.994,-36.4,4.857,2008
0,57,4,1,1,1,2,2,2,7,2,205,2,999,0,2,93.994,-36.4,4.857,2008
0,42,1,2,7,1,2,1,2,7,2,261,3,999,0,2,93.994,-36.4,4.857,2008
0,41,2,2,1,1,2,1,2,7,2,83,2,999,0,2,93.994,-36.4,4.857,2008
0,54,5,1,7,1,2,1,2,7,2,106,3,999,0,2,93.994,-36.4,4.857,2008
0,27,1,3,7,1,1,1,2,7,2,106,2,999,0,2,93.994,-36.4,4.857,2008
0,36,1,2,4,1,1,1,2,7,2,108,2,999,0,2,93.994,-36.4,4.857,2008
0,58,2,2,6,2,2,1,2,7,2,214,2,999,0,2,93.994,-36.4,4.857,2008
0,40,5,2,7,2,2,1,2,7,2,358,2,999,0,2,93.994,-36.4,4.857,2008
0,33,1,1,4,1,1,1,2,7,2,364,2,999,0,2,93.994,-36.4,4.857,2008
0,56,6,2,2,1,1,1,2,7,2,136,2,999,0,2,93.994,-36.4,4.857,2008
0,42,2,2,3,1,1,1,2,7,2,173,2,999,0,2,93.994,-36.4,4.857,2008
0,54,5,3,3,1,2,1,2,7,2,224,3,999,0,2,93.994,-36.4,4.857,2008
0,53,1,3,2,1,2,2,2,7,2,148,2,999,0,2,93.994,-36.4,4.857,2008
0,40,8,2,2,2,1,1,2,7,2,199,3,999,0,2,93.994,-36.4,4.857,2008
0,54,10,2,6,1,2,2,2,7,2,196,2,999,0,2,93.994,-36.4,4.857,2008
0,40,4,3,6,1,1,1,2,7,2,111,4,999,0,2,93.994,-36.4,4.857,2008
0,26,1,3,7,1,2,1,2,7,2,231,3,999,0,2,93.994,-36.4,4.857,2008
0,33,1,2,4,1,1,1,2,7,2,316,3,999,0,2,93.994,-36.4,4.857,2008
0,35,2,2,3,2,1,1,2,7,2,240,2,999,0,2,93.994,-36.4,4.857,2008
0,36,1,2,4,1,1,1,2,7,2,669,3,999,0,2,93.994,-36.4,4.857,2008
0,29,8,3,4,1,2,1,2,7,2,425,2,999,0,2,93.994,-36.4,4.857,2008
0,36,2,2,3,1,2,1,2,7,2,121,2,999,0,2,93.994,-36.4,4.857,2008
0,35,5,2,4,1,2,1,2,7,2,174,5,999,0,2,93.994,-36.4,4.857,2008
0,50,7,3,7,1,1,2,2,7,2,88,5,999,0,2,93.994,-36.4,4.857,2008
0,46,8,2,4,2,2,1,2,7,2,313,3,999,0,2,93.994,-36.4,4.857,2008
0,49,3,2,4,1,2,1,2,7,2,135,4,999,0,2,93.994,-36.4,4.857,2008
0,42,10,3,6,2,2,1,2,7,2,152,2,999,0,2,93.994,-36.4,4.857,2008
0,36,2,3,4,1,2,2,2,7,2,402,3,999,0,2,93.994,-36.4,4.857,2008
0,55,2,2,3,2,2,1,2,7,2,221,2,999,0,2,93.994,-36.4,4.857,2008
0,41,5,2,7,2,1,1,2,7,2,213,2,999,0,2,93.994,-36.4,4.857,2008
0,57,5,2,6,2,2,1,2,7,2,144,3,999,0,2,93.994,-36.4,4.857,2008
0,32,8,3,4,1,2,1,2,7,2,158,3,999,0,2,93.994,-36.4,4.857,2008
0,49,1,2,3,1,1,1,2,7,2,220,3,999,0,2,93.994,-36.4,4.857,2008
0,58,2,1,1,1,2,1,2,7,2,254,2,999,0,2,93.994,-36.4,4.857,2008
0,52,10,2,4,1,2,1,2,7,2,503,2,999,0,2,93.994,-36.4,4.857,2008
0,50,8,1,6,1,1,1,2,7,2,680,2,999,0,2,93.994,-36.4,4.857,2008
0,41,2,3,3,2,2,1,2,7,2,421,4,999,0,2,93.994,-36.4,4.857,2008
0,33,3,2,7,1,2,1,2,7,2,130,3,999,0,2,93.994,-36.4,4.857,2008
0,57,2,2,1,1,1,1,2,7,2,164,2,999,0,2,93.994,-36.4,4.857,2008
0,48,2,2,2,2,1,1,2,7,2,174,3,999,0,2,93.994,-36.4,4.857,2008
0,55,10,2,6,1,1,1,2,7,2,113,2,999,0,2,93.994,-36.4,4.857,2008
0,38,5,2,7,1,1,1,2,7,2,195,2,999,0,2,93.994,-36.4,4.857,2008
0,38,8,2,4,1,2,1,2,7,2,347,3,999,0,2,93.994,-36.4,4.857,2008
0,53,1,2,7,1,2,1,2,7,2,208,2,999,0,2,93.994,-36.4,4.857,2008
0,43,11,3,7,1,1,1,2,7,2,404,4,999,0,2,93.994,-36.4,4.857,2008
0,36,2,3,4,1,1,1,2,7,2,396,2,999,0,2,93.994,-36.4,4.857,2008
0,58,3,2,1,1,2,1,2,7,2,350,2,999,0,2,93.994,-36.4,4.857,2008
